Query,Source,Papers,Citations,Years,Cites_Year,Cites_Paper,Cites_Author,Papers_Author,Authors_Paper,h_index,g_index,hc_index,hI_index,hI_norm,AWCR,AW_index,AWCRpA,e_index,hm_index,QueryDate,Cites_Author_Year,hI_annual,h_coverage,g_coverage,star_count,year_first,year_last,ECC,acc1,acc2,acc5,acc20,hA
"(""EJScreen"" OR ""EPA EJScreen"" OR ""Environmental Justice Screening and Mapping Tool"" OR ""EPA EJ Screen"" OR ""EJ Screen"" OR ""EPA environmental justice mapping tool"" OR ""Environmental justice screening tool (EPA)"" OR ""EJScreen v2.0"" OR ""EJScreen 2020"" OR ""...","Google Scholar",342,2242,4,560.50,6.56,872.53,204.97,2.62,25,38,28,6.44,14,724.17,26.91,283.47,24.94,15.20,"2025-09-15 09:28:09",218.13,3.50,55.6,67.1,19,2021,2022,2242,122,85,42,8,14
