Query,Source,Papers,Citations,Years,Cites_Year,Cites_Paper,Cites_Author,Papers_Author,Authors_Paper,h_index,g_index,hc_index,hI_index,hI_norm,AWCR,AW_index,AWCRpA,e_index,hm_index,QueryDate,Cites_Author_Year,hI_annual,h_coverage,g_coverage,star_count,year_first,year_last,ECC,acc1,acc2,acc5,acc20,hA
"(""EJScreen"" OR ""EPA EJScreen"" OR ""Environmental Justice Screening and Mapping Tool"" OR ""EPA EJ Screen"" OR ""EJ Screen"" OR ""EPA environmental justice mapping tool"" OR ""Environmental justice screening tool (EPA)"" OR ""EJScreen v2.0"" OR ""EJScreen 2020"" OR ""...","Google Scholar",676,2040,2,1020.00,3.02,746.33,391.81,2.65,21,30,36,5.31,10,1352.00,36.77,491.26,18.38,12.92,"2025-08-29 16:06:55",373.16,5.00,38.2,46.2,31,2023,2024,2040,260,175,84,12,17
