Query,Source,Papers,Citations,Years,Cites_Year,Cites_Paper,Cites_Author,Papers_Author,Authors_Paper,h_index,g_index,hc_index,hI_index,hI_norm,AWCR,AW_index,AWCRpA,e_index,hm_index,QueryDate,Cites_Author_Year,hI_annual,h_coverage,g_coverage,star_count,year_first,year_last,ECC,acc1,acc2,acc5,acc20,hA
"(""EJScreen"" OR ""EPA EJScreen"" OR ""Environmental Justice Screening and Mapping Tool"" OR ""EPA EJ Screen"" OR ""EJ Screen"" OR ""EPA environmental justice mapping tool"" OR ""Environmental justice screening tool (EPA)"" OR ""EJScreen v2.0"" OR ""EJScreen 2020"" OR ""...","Google Scholar",206,116,1,116.00,0.56,46.44,95.11,3.15,6,7,9,1.80,3,116.00,10.77,46.44,3.87,3.12,"2025-09-15 09:26:21",46.44,3.00,44.0,47.4,1,2025,2025,116,52,20,6,0,6
